CustomerID,Recency,Frequency,Monetary,Segment,Cluster_Name
15938,112,5,404.58,Others,
15939,90,15,6115.01,At Risk,Frequent Buyers
15940,311,1,35.8,Lost,Churned
15942,134,1,337.44,Lost,Churned
15944,277,1,325.1,Lost,Churned
15945,365,1,181.0,Lost,Churned
15947,83,1,1708.24,Cant Lose Them,
15948,8,2,955.24,Loyal Customers,Regular
15949,17,2,364.72,Potential Loyalists,Regular
15950,32,4,1765.51,Champions,
15951,9,2,708.22,Loyal Customers,Regular
15952,34,4,806.57,Loyal Customers,
15953,15,8,1659.3799999999999,Champions,Frequent Buyers
15955,24,14,4416.26,Champions,Frequent Buyers
15957,32,1,428.89,New Customers,Regular
15958,74,1,104.35,Lost,Churned
15963,20,2,470.76,Potential Loyalists,Regular
15965,17,4,845.64,Loyal Customers,Regular
15967,23,2,418.83,Potential Loyalists,Regular
15969,3,3,666.1,Loyal Customers,Regular
15970,304,1,314.1,Lost,Churned
15971,18,12,4199.85,Champions,Frequent Buyers
15973,367,1,307.82000000000005,Lost,Churned
15974,39,7,3442.15,Loyal Customers,
15975,84,1,371.01,Lost,Churned
15976,165,2,430.94,Others,Churned
15977,17,2,1054.73,Loyal Customers,Regular
15978,77,1,1098.78,Cant Lose Them,Churned
15980,89,3,2398.86,At Risk,
15981,25,8,3408.48,Champions,Frequent Buyers
15983,22,4,1475.02,Champions,
15984,3,10,2837.67,Champions,Frequent Buyers
15985,123,2,1142.42,At Risk,
15986,30,1,168.12,New Customers,Regular
15987,12,7,1451.28,Champions,Frequent Buyers
15988,19,1,158.03,New Customers,Regular
15990,44,2,792.11,Loyal Customers,
15992,4,1,41.989999999999995,New Customers,Regular
15993,9,7,2797.57,Champions,Frequent Buyers
15994,55,1,427.07,Others,Churned
15996,88,6,1060.68,At Risk,
15998,37,5,3089.97,Loyal Customers,
16000,3,3,12393.7,Champions,Frequent Buyers
16003,30,5,2735.37,Champions,
16005,12,4,615.39,Loyal Customers,Regular
16006,211,1,101.4,Lost,Churned
16007,48,4,1701.94,Loyal Customers,
16008,24,3,478.78,Potential Loyalists,Regular
16009,22,4,992.71,Champions,
16010,246,3,407.5,Others,Churned
16011,8,16,3362.71,Champions,Frequent Buyers
16012,35,3,1415.29,Loyal Customers,
16013,4,47,37130.6,Champions,Frequent Buyers
16014,38,3,662.38,Loyal Customers,
16015,4,3,705.39,Loyal Customers,Regular
16016,3,8,1508.76,Champions,Frequent Buyers
16017,47,1,211.88,Others,Churned
16018,39,2,408.90000000000003,Potential Loyalists,Regular
16019,47,9,3786.2400000000002,Loyal Customers,Frequent Buyers
16020,17,3,851.01,Loyal Customers,Regular
16022,260,1,628.28,Cant Lose Them,Churned
16023,46,3,719.81,Loyal Customers,
16024,12,1,251.24,New Customers,Regular
16025,30,1,439.65999999999997,New Customers,Regular
16026,43,1,236.09,Others,Churned
16027,92,6,934.62,At Risk,
16029,39,63,81024.84,Loyal Customers,Frequent Buyers
16030,310,1,331.24,Lost,Churned
16031,92,2,548.94,At Risk,Churned
16033,6,20,8816.4,Champions,Frequent Buyers
16034,196,3,437.7,Others,Churned
16036,87,2,758.92,At Risk,
16037,270,3,855.02,At Risk,
16038,8,3,471.78000000000003,Potential Loyalists,Regular
16040,65,3,1313.55,Loyal Customers,
16041,31,3,3166.4,Champions,
16042,22,5,1197.27,Champions,
16043,38,4,773.99,Loyal Customers,
16045,120,4,1340.7,At Risk,
16048,373,2,256.44,Others,Churned
16049,40,3,1111.79,Loyal Customers,
16050,174,1,137.9,Lost,Churned
16052,54,1,362.06,Others,Churned
16053,33,2,1511.95,Loyal Customers,
16054,145,1,783.9,Cant Lose Them,Churned
16055,221,1,134.8,Lost,Churned
16056,45,1,664.85,Others,Regular
16057,16,7,2263.12,Champions,Frequent Buyers
16059,66,6,1459.8600000000001,Loyal Customers,
16062,10,4,1153.62,Champions,Regular
16063,260,1,335.32,Lost,Churned
16065,365,1,372.09,Lost,Churned
16066,17,5,1521.87,Champions,
16070,22,2,852.15,Loyal Customers,Regular
16071,45,1,326.24,Others,Churned
16072,288,1,584.3199999999999,Cant Lose Them,Churned
16073,297,1,122.39999999999999,Lost,Churned
16076,3,10,2234.73,Champions,Frequent Buyers
16078,284,1,79.2,Lost,Churned
16079,17,3,1352.0,Champions,
16080,82,2,217.16,Others,Churned
16081,56,5,2806.9,Loyal Customers,
16083,101,2,1317.62,At Risk,
16084,299,1,436.18,Lost,Churned
16085,23,5,981.51,Champions,
16086,59,5,1121.39,Loyal Customers,
16091,155,2,315.06,Others,Churned
16092,115,3,817.86,At Risk,
16093,107,1,17.0,Lost,Churned
16094,12,4,1078.23,Champions,Regular
16096,264,1,320.62,Lost,Churned
16097,240,1,185.04999999999998,Lost,Churned
16098,88,7,2005.63,At Risk,
16099,50,3,731.9,Loyal Customers,
16101,71,1,1290.7,Others,
16102,42,3,1842.14,Loyal Customers,
16103,7,6,1429.64,Champions,Frequent Buyers
16104,62,1,302.36,Others,Churned
16105,249,1,336.96,Lost,Churned
16106,66,1,108.38,Others,Churned
16107,18,7,3204.1600000000003,Champions,Frequent Buyers
16108,85,1,842.5,Cant Lose Them,Churned
16109,219,2,611.88,At Risk,Churned
16110,45,3,1337.48,Loyal Customers,
16112,143,4,195.73999999999998,Others,Churned
16113,183,1,161.38,Lost,Churned
16114,171,1,135.75000000000003,Lost,Churned
16115,10,8,1667.97,Champions,Frequent Buyers
16116,212,1,612.78,Cant Lose Them,Churned
16117,190,1,232.21,Lost,Churned
16119,8,2,423.36,Potential Loyalists,Regular
16120,59,4,1309.14,Loyal Customers,
16121,57,2,867.11,Loyal Customers,
16122,73,4,684.4200000000001,At Risk,
16123,52,1,307.78,Others,Churned
16124,317,1,249.0,Lost,Churned
16125,367,1,289.35,Lost,Churned
16126,29,4,6287.77,Champions,
16127,39,1,656.25,Others,Regular
16128,18,5,1880.22,Champions,
16131,52,6,3506.54,Loyal Customers,
16133,4,33,14589.04,Champions,Frequent Buyers
16134,22,2,618.09,Loyal Customers,Regular
16135,263,1,517.55,Cant Lose Them,Churned
16136,60,3,709.38,Loyal Customers,
16139,19,3,635.41,Loyal Customers,Regular
16140,66,2,725.18,Loyal Customers,
16141,88,1,620.4,Cant Lose Them,Churned
16142,250,1,535.34,Cant Lose Them,Churned
16143,3,6,2424.94,Champions,Frequent Buyers
16144,247,1,175.2,Lost,Churned
16145,9,11,3799.4900000000002,Champions,Frequent Buyers
16146,157,3,734.13,At Risk,
16147,134,1,375.0,Lost,Churned
16148,296,1,76.32000000000001,Lost,Churned
16149,5,2,280.52,Potential Loyalists,Regular
16150,43,5,2053.02,Loyal Customers,
16152,269,1,1829.04,Cant Lose Them,Churned
16153,50,5,1824.23,Loyal Customers,
16156,9,9,3122.04,Champions,Frequent Buyers
16157,16,3,656.69,Loyal Customers,Regular
16159,282,1,348.2,Lost,Churned
16160,65,2,1025.44,Loyal Customers,
16161,2,19,5575.56,Champions,Frequent Buyers
16162,252,1,37.4,Lost,Churned
16163,232,2,856.6,At Risk,Churned
16164,17,3,822.48,Loyal Customers,Regular
16168,11,27,3787.6,Champions,Frequent Buyers
16169,8,4,1822.97,Champions,
16170,51,6,1885.05,Loyal Customers,
16171,59,1,73.2,Others,Churned
16172,95,5,1140.21,At Risk,
16173,16,6,1418.32,Champions,
16174,126,3,1009.5500000000001,At Risk,
16175,94,4,1037.59,At Risk,
16177,50,1,331.95,Others,Churned
16178,138,1,197.9,Lost,Churned
16179,61,1,215.83,Others,Churned
16180,100,8,10254.18,At Risk,
16181,73,1,305.54,Lost,Churned
16182,72,4,6617.65,Loyal Customers,
16183,67,1,338.71000000000004,Others,Churned
16184,64,6,1158.79,Loyal Customers,
16185,17,2,529.41,Loyal Customers,Regular
16186,23,12,4006.94,Champions,Frequent Buyers
16187,32,15,6911.4400000000005,Champions,Frequent Buyers
16188,45,4,981.86,Loyal Customers,
16189,16,2,215.48,Potential Loyalists,Regular
16190,40,1,215.08,Others,Churned
16191,3,13,5180.52,Champions,Frequent Buyers
16193,237,1,314.45,Lost,Churned
16198,75,1,400.68100000000004,Lost,Churned
16200,4,2,1080.6200000000001,Loyal Customers,Regular
16201,3,4,1863.47,Champions,Frequent Buyers
16202,361,1,365.27,Lost,Churned
16203,59,4,592.9,Loyal Customers,
16204,23,1,405.71,New Customers,Regular
16205,31,4,761.38,Loyal Customers,
16206,55,4,537.0600000000001,Loyal Customers,
16207,25,1,394.38,New Customers,Regular
16208,45,2,664.26,Loyal Customers,Regular
16209,89,5,2262.62,At Risk,
16210,2,18,21086.3,Champions,Frequent Buyers
16211,89,1,547.02,Cant Lose Them,Churned
16212,19,2,690.34,Loyal Customers,Regular
16213,79,1,159.0,Lost,Churned
16214,171,3,1062.75,At Risk,
16215,81,1,242.35,Lost,Churned
16216,267,1,914.9300000000001,Cant Lose Them,Churned
16217,235,2,304.25,Others,Churned
16218,30,7,3084.68,Champions,
16221,37,3,864.86,Loyal Customers,
16222,318,1,846.72,Cant Lose Them,Churned
16224,57,4,1295.3,Loyal Customers,
16225,45,5,1096.32,Loyal Customers,
16226,203,3,255.12,Others,Churned
16227,225,1,314.22,Lost,Churned
16229,87,2,1010.6,At Risk,
16230,190,2,542.03,At Risk,Churned
16232,44,4,990.88,Loyal Customers,
16233,71,3,536.6800000000001,Loyal Customers,
16235,41,5,867.31,Loyal Customers,
16236,78,1,432.2,Lost,Churned
16239,57,2,414.2,Potential Loyalists,Churned
16240,24,2,3718.8,Loyal Customers,
16241,10,13,2607.87,Champions,Frequent Buyers
16242,8,7,3603.21,Champions,Frequent Buyers
16243,34,2,409.1,Potential Loyalists,Regular
16244,212,2,1522.75,At Risk,
16245,24,3,1413.66,Champions,
16247,170,1,114.56,Lost,Churned
16248,62,1,152.94,Others,Churned
16249,53,5,1800.07,Loyal Customers,
16250,261,2,389.44,Others,Churned
16253,67,2,3683.86,Loyal Customers,
16255,17,8,2619.91,Champions,Frequent Buyers
16256,267,1,752.4300000000001,Cant Lose Them,Churned
16257,177,1,46.95,Lost,Churned
16258,45,5,5203.51,Loyal Customers,
16260,51,1,1035.45,Others,Regular
16261,17,4,746.83,Loyal Customers,Regular
16265,9,9,5447.0,Champions,Frequent Buyers
16266,74,7,861.89,At Risk,
16268,71,2,667.65,Loyal Customers,
16270,353,1,1141.24,Cant Lose Them,Churned
16271,3,5,1429.24,Champions,Frequent Buyers
16272,117,1,411.7,Lost,Churned
16274,373,1,357.95,Lost,Churned
16275,197,1,559.87,Cant Lose Them,Churned
16276,177,1,810.6000000000001,Cant Lose Them,Churned
16278,100,1,566.38,Cant Lose Them,Churned
16279,21,3,1509.58,Champions,
16281,72,1,2062.06,Others,
16282,340,1,168.3,Lost,Churned
16283,6,5,1570.81,Champions,Frequent Buyers
16284,31,2,823.97,Loyal Customers,Regular
16287,170,1,142.5,Lost,Churned
16292,122,1,302.25,Lost,Churned
16293,22,10,2248.9900000000002,Champions,Frequent Buyers
16295,10,4,1328.55,Champions,Regular
16297,269,1,301.9,Lost,Churned
16298,23,3,598.2,Loyal Customers,Regular
16302,127,1,233.22,Lost,Churned
16303,26,3,5360.63,Champions,
16305,139,1,361.21999999999997,Lost,Churned
16306,214,6,632.27,At Risk,
16308,38,4,2560.0,Loyal Customers,
16309,106,2,706.57,At Risk,Churned
16311,18,2,616.26,Loyal Customers,Regular
16313,3,2,274.15000000000003,Potential Loyalists,Regular
16315,331,1,226.37,Lost,Churned
16316,64,8,2938.91,Loyal Customers,
16317,120,3,1341.65,At Risk,
16318,35,1,328.15,Others,Regular
16319,218,1,404.40000000000003,Lost,Churned
16320,172,2,1038.46,At Risk,
16321,72,5,373.65000000000003,Potential Loyalists,
16322,1,2,326.75,Potential Loyalists,Regular
16323,196,1,207.50000000000003,Lost,Churned
16324,128,3,428.68,Others,Churned
16325,47,3,594.24,Loyal Customers,
16326,6,14,3110.96,Champions,Frequent Buyers
16327,14,6,3844.22,Champions,Frequent Buyers
16330,18,3,251.91,Potential Loyalists,Regular
16332,28,7,1593.2,Champions,
16333,8,22,26626.8,Champions,Frequent Buyers
16337,37,1,151.05,Others,Churned
16338,157,1,214.79999999999998,Lost,Churned
16339,284,1,109.95,Lost,Churned
16340,107,1,549.07,Cant Lose Them,Churned
16341,25,4,1971.87,Champions,
16342,75,4,322.41,Others,
16343,16,2,370.47999999999996,Potential Loyalists,Regular
16344,158,1,101.10000000000001,Lost,Churned
16345,44,1,575.41,Others,Regular
16347,11,2,887.65,Loyal Customers,Regular
16348,32,7,1469.45,Champions,
16349,291,1,53.5,Lost,Churned
16350,21,4,1116.47,Champions,
16351,333,1,153.9,Lost,Churned
16352,18,2,494.44,Loyal Customers,Regular
16353,4,23,6675.71,Champions,Frequent Buyers
16354,63,2,395.8,Potential Loyalists,Churned
16356,198,3,211.77,Others,Churned
16357,33,3,658.88,Loyal Customers,
16358,1,4,2027.5,Champions,Frequent Buyers
16359,7,9,1750.92,Champions,Frequent Buyers
16360,5,6,3512.53,Champions,Frequent Buyers
16361,10,4,896.66,Loyal Customers,Regular
16362,32,5,734.77,Loyal Customers,
16363,53,1,109.36000000000001,Others,Churned
16364,12,2,707.04,Loyal Customers,Regular
16365,18,9,1540.42,Champions,Frequent Buyers
16366,19,1,327.3,New Customers,Regular
16367,37,2,804.49,Loyal Customers,Regular
16368,2,2,497.43,Loyal Customers,Regular
16369,18,3,1553.66,Champions,
16370,82,4,1320.56,At Risk,
16372,33,2,367.93,Potential Loyalists,Regular
16374,66,2,473.03000000000003,Potential Loyalists,Churned
16376,9,2,987.01,Loyal Customers,Regular
16377,267,1,676.2,Cant Lose Them,Churned
16378,247,3,362.95,Others,Churned
16379,4,4,2157.4,Champions,Frequent Buyers
16380,61,1,1780.59,Others,
16383,75,2,668.36,At Risk,
16384,90,2,584.5,At Risk,Churned
16385,60,3,555.89,Loyal Customers,
16386,29,2,317.2,Potential Loyalists,Regular
16387,323,1,94.36,Lost,Churned
16389,53,4,1382.07,Loyal Customers,
16392,270,1,221.19,Lost,Churned
16393,2,13,3046.21,Champions,Frequent Buyers
16394,57,5,1555.34,Loyal Customers,
16395,61,5,1486.9,Loyal Customers,
16398,154,2,1705.8,At Risk,
16399,19,2,408.57,Potential Loyalists,Regular
16400,95,1,303.93,Lost,Churned
16401,1,12,4098.32,Champions,Frequent Buyers
16402,265,2,299.6,Others,Churned
16403,312,1,177.5,Lost,Churned
16404,70,1,443.05,Others,Churned
16405,302,2,167.25,Others,Churned
16406,19,1,163.07,New Customers,Regular
16407,13,10,2126.93,Champions,Frequent Buyers
16409,36,5,2028.88,Loyal Customers,
16411,19,2,214.65,Potential Loyalists,Regular
16412,54,1,151.83,Others,Churned
16413,57,1,262.2,Others,Churned
16414,22,2,126.25,Potential Loyalists,Regular
16415,44,1,210.35,Others,Churned
16416,27,3,1051.4,Champions,
16418,45,3,675.27,Loyal Customers,
16419,113,6,972.23,At Risk,
16422,17,51,34684.4,Champions,Frequent Buyers
16423,25,1,346.12,New Customers,Regular
16424,191,1,133.56,Lost,Churned
16425,302,1,302.7,Lost,Churned
16426,2,10,1908.25,Champions,Frequent Buyers
16427,263,2,241.06,Others,Churned
16429,106,1,284.55,Lost,Churned
16430,57,1,300.85,Others,Churned
16431,213,3,642.81,At Risk,Churned
16432,64,1,287.4,Others,Churned
16433,28,1,184.26,New Customers,Regular
16434,29,7,1522.25,Champions,
16438,6,5,798.35,Loyal Customers,Regular
16440,8,5,3640.67,Champions,Frequent Buyers
16441,67,2,381.2,Potential Loyalists,Churned
16442,2,3,616.79,Loyal Customers,Regular
16444,46,4,654.67,Loyal Customers,
16445,34,1,230.51,Others,Regular
16446,1,2,168472.5,Loyal Customers,Frequent Buyers
16447,136,1,259.01,Lost,Churned
16448,198,1,188.89000000000001,Lost,Churned
16449,198,2,707.69,At Risk,Churned
16450,150,1,311.92,Lost,Churned
16451,88,1,266.97,Lost,Churned
16454,45,2,6.9,Potential Loyalists,Churned
16455,64,7,1841.18,Loyal Customers,
16456,99,5,2158.37,At Risk,
16457,218,1,208.36,Lost,Churned
16458,3,18,3482.7400000000002,Champions,Frequent Buyers
16460,28,3,814.72,Loyal Customers,
16461,178,1,151.42,Lost,Churned
16462,74,3,136.0,Others,Churned
16463,21,4,1422.4,Champions,
16464,20,3,1314.68,Champions,
16466,34,7,1603.46,Loyal Customers,
16468,74,1,74.9,Lost,Churned
16469,24,4,650.43,Loyal Customers,
16470,52,4,762.39,Loyal Customers,
16471,275,1,223.95000000000002,Lost,Churned
16473,165,3,316.11,Others,Churned
16474,7,7,1871.5,Champions,Frequent Buyers
16475,88,4,544.3,At Risk,
16477,64,7,2494.46,Loyal Customers,
16478,25,3,331.0,Potential Loyalists,Regular
16479,10,2,300.83,Potential Loyalists,Regular
16480,76,1,769.29,Cant Lose Them,Churned
16482,16,1,220.62,New Customers,Regular
16483,192,1,139.35,Lost,Churned
16484,174,2,404.3,Others,Churned
16485,77,1,363.65,Lost,Churned
16488,33,3,498.8,Loyal Customers,Regular
16491,47,1,731.5,Others,Regular
16493,80,4,1351.63,At Risk,
16494,297,1,826.53,Cant Lose Them,Churned
16495,3,3,684.41,Loyal Customers,Regular
16496,9,3,1599.52,Champions,Regular
16497,50,6,2965.69,Loyal Customers,
16498,161,2,100.97,Others,Churned
16499,360,2,365.45,Others,Churned
16500,5,6,400.86,Potential Loyalists,Regular
16503,107,4,1431.93,At Risk,
16504,25,1,484.38,New Customers,Regular
16505,32,1,777.6,New Customers,Regular
16506,20,2,90.30000000000001,Potential Loyalists,Regular
16509,297,1,363.7,Lost,Churned
16510,372,1,248.1,Lost,Churned
16511,22,3,950.26,Champions,
16513,5,4,874.59,Loyal Customers,Regular
16515,52,5,1627.13,Loyal Customers,
16516,30,1,101.69999999999999,New Customers,Regular
16517,277,1,162.7,Lost,Churned
16518,61,2,484.32,Potential Loyalists,Churned
16519,25,2,215.07999999999998,Potential Loyalists,Regular
16520,186,3,1046.57,At Risk,
16523,2,21,9418.470000000001,Champions,Frequent Buyers
16525,2,26,13027.45,Champions,Frequent Buyers
16526,172,1,290.36,Lost,Churned
16527,81,1,228.06,Lost,Churned
16528,4,1,244.41,New Customers,Regular
16529,190,1,455.25,Lost,Churned
16531,22,7,1244.59,Champions,
16532,18,3,6748.8,Champions,
16533,19,3,1095.56,Champions,
16535,5,1,593.75,New Customers,Regular
16536,110,1,548.97,Cant Lose Them,Churned
16539,3,4,1388.81,Champions,Regular
16542,54,1,119.62,Others,Churned
16545,165,1,339.3,Lost,Churned
16546,291,2,787.15,At Risk,Churned
16549,10,10,4154.64,Champions,Frequent Buyers
16550,109,5,2298.97,At Risk,
16551,96,3,922.12,At Risk,
16552,243,2,379.73,Others,Churned
16553,163,12,5719.82,At Risk,
16554,42,3,837.1,Loyal Customers,
16555,35,2,285.89,Potential Loyalists,Regular
16556,67,7,3313.79,Loyal Customers,
16557,24,2,281.85,Potential Loyalists,Regular
16558,1,20,8338.49,Champions,Frequent Buyers
16560,27,2,841.41,Loyal Customers,Regular
16561,6,2,511.12,Loyal Customers,Regular
16563,54,1,1077.74,Others,
16565,364,1,173.7,Lost,Churned
16566,15,5,614.66,Loyal Customers,Regular
16567,194,2,865.6,At Risk,Churned
16569,3,1,124.2,New Customers,Regular
16570,15,10,3738.4,Champions,Frequent Buyers
16571,27,3,1421.69,Champions,
16572,127,3,1009.6,At Risk,
16573,85,2,663.61,At Risk,Churned
16574,71,1,451.44,Others,Churned
16581,183,1,105.84,Lost,Churned
16582,113,1,313.62,Lost,Churned
16583,374,1,233.45,Lost,Churned
16584,80,2,936.08,At Risk,
16586,249,1,463.95,Lost,Churned
16587,232,1,225.15,Lost,Churned
16589,71,3,459.24,Potential Loyalists,
16591,69,1,213.5,Others,Churned
16592,4,16,4113.68,Champions,Frequent Buyers
16593,51,3,330.03,Potential Loyalists,Regular
16594,75,1,181.09,Lost,Churned
16595,61,1,360.16,Others,Churned
16596,16,2,250.15,Potential Loyalists,Regular
16597,4,1,90.04,New Customers,Regular
16598,286,1,145.04999999999998,Lost,Churned
16600,4,6,813.52,Loyal Customers,Regular
16601,41,1,244.79999999999998,Others,Churned
16602,36,1,528.08,Others,Regular
16603,75,2,482.47,Others,Churned
16607,18,14,3347.71,Champions,Frequent Buyers
16609,15,7,5493.46,Champions,Frequent Buyers
16610,219,1,75.66,Lost,Churned
16611,186,1,129.49,Lost,Churned
16612,33,4,1187.66,Champions,
16613,70,1,618.59,Others,Churned
16614,183,1,506.19,Cant Lose Them,Churned
16616,15,2,500.42,Loyal Customers,Regular
16617,236,1,151.85,Lost,Churned
16618,31,5,2647.59,Champions,
16619,264,1,226.21,Lost,Churned
16620,4,2,178.96,Potential Loyalists,Regular
16621,52,4,813.48,Loyal Customers,
16623,246,1,129.45,Lost,Churned
16624,81,2,810.5699999999999,At Risk,
16625,275,1,333.08,Lost,Churned
16626,1,17,4413.1,Champions,Frequent Buyers
16627,79,1,322.8,Lost,Churned
16628,30,5,2188.05,Champions,
16629,74,2,417.73,Others,Churned
16633,17,6,2883.1,Champions,Frequent Buyers
16634,223,2,217.9,Others,Churned
16637,32,4,1154.47,Champions,
16638,23,10,1680.72,Champions,Frequent Buyers
16639,31,3,1257.51,Champions,
16641,106,1,231.10000000000002,Lost,Churned
16642,5,2,688.33,Loyal Customers,Regular
16643,246,1,487.51,Lost,Churned
16644,178,2,833.78,At Risk,Churned
16647,170,2,214.06,Others,Churned
16648,43,1,290.65999999999997,Others,Churned
16650,72,1,518.42,Others,Churned
16652,59,7,6773.97,Loyal Customers,
16653,16,2,1212.66,Loyal Customers,Regular
16654,141,4,601.27,At Risk,
16655,18,6,3794.52,Champions,Frequent Buyers
16656,22,15,8625.8,Champions,Frequent Buyers
16657,10,4,933.62,Loyal Customers,Regular
16658,368,1,123.24,Lost,Churned
16659,189,1,39.12,Lost,Churned
16660,16,4,1267.6499999999999,Champions,
16665,362,1,135.39999999999998,Lost,Churned
16666,19,1,118.98,New Customers,Regular
16667,68,2,570.13,Loyal Customers,Churned
16668,15,6,306.71999999999997,Potential Loyalists,Regular
16669,24,3,1374.8700000000001,Champions,
16670,17,11,4095.9,Champions,Frequent Buyers
16671,28,3,1692.27,Champions,
16672,2,20,8134.9400000000005,Champions,Frequent Buyers
16674,55,2,319.61,Potential Loyalists,Churned
16676,34,4,1592.1200000000001,Loyal Customers,
16678,3,12,3109.99,Champions,Frequent Buyers
16679,366,1,129.75,Lost,Churned
16680,43,1,183.7,Others,Churned
16681,73,6,1770.34,At Risk,
16682,5,5,1028.0,Champions,Regular
16684,4,28,66653.56,Champions,Frequent Buyers
16685,61,2,324.24,Potential Loyalists,Churned
16686,47,7,3062.83,Loyal Customers,
16688,1,4,1260.86,Champions,Regular
16689,76,2,422.59999999999997,Others,Churned
16690,72,2,225.57999999999998,Potential Loyalists,Churned
16692,256,2,1276.0,At Risk,
16693,69,2,482.01,Potential Loyalists,Churned
16696,135,4,657.9000000000001,At Risk,
16697,241,1,112.75,Lost,Churned
16698,227,2,1998.0,At Risk,
16700,9,13,5076.55,Champions,Frequent Buyers
16701,9,13,5398.3,Champions,Frequent Buyers
16705,1,20,14034.99,Champions,Frequent Buyers
16706,37,3,531.35,Loyal Customers,Regular
16708,46,1,656.63,Others,Regular
16709,85,5,3029.87,At Risk,
16710,19,10,2483.04,Champions,Frequent Buyers
16711,3,5,1651.03,Champions,Frequent Buyers
16712,9,11,3645.43,Champions,Frequent Buyers
16713,19,15,6923.13,Champions,Frequent Buyers
16714,219,3,1161.53,At Risk,
16715,78,1,301.71999999999997,Lost,Churned
16716,267,2,901.2,At Risk,Churned
16717,24,6,3858.38,Champions,Frequent Buyers
16718,369,1,623.75,Cant Lose Them,Churned
16719,15,7,1790.42,Champions,Frequent Buyers
16720,26,1,155.24,New Customers,Regular
16721,262,1,292.47,Lost,Churned
16722,17,13,4730.81,Champions,Frequent Buyers
16723,91,2,589.15,At Risk,Churned
16725,302,7,781.02,At Risk,
16726,26,5,1382.02,Champions,
16727,364,1,272.82,Lost,Churned
16728,46,4,1054.67,Loyal Customers,
16729,38,21,7239.92,Loyal Customers,Frequent Buyers
16730,52,3,743.11,Loyal Customers,
16732,32,1,603.75,New Customers,Regular
16734,52,3,650.51,Loyal Customers,
16735,79,5,2300.56,At Risk,
16737,53,1,417.59999999999997,Others,Churned
16738,298,1,3.75,Lost,Churned
16739,177,1,323.0,Lost,Churned
16742,47,1,464.9,Others,Churned
16743,29,7,2238.09,Champions,
16744,11,7,1304.76,Champions,Frequent Buyers
16745,87,17,7194.3,At Risk,Frequent Buyers
16746,5,18,6697.66,Champions,Frequent Buyers
16747,38,2,836.06,Loyal Customers,
16748,18,5,1515.9,Champions,
16750,45,5,623.93,Loyal Customers,
16751,31,1,1764.72,New Customers,
16752,373,1,207.5,Lost,Churned
16753,58,1,223.92000000000002,Others,Churned
16754,372,1,2002.4,Cant Lose Them,Churned
16755,114,3,1496.83,At Risk,
16756,215,1,239.4,Lost,Churned
16757,319,1,106.83000000000001,Lost,Churned
16758,65,1,369.34000000000003,Others,Churned
16759,8,3,789.79,Loyal Customers,Regular
16761,97,1,316.62,Lost,Churned
16762,20,3,1501.38,Champions,
16763,199,1,611.85,Cant Lose Them,Churned
16764,4,13,2799.25,Champions,Frequent Buyers
16765,294,1,34.0,Lost,Churned
16766,273,2,1145.6,At Risk,Churned
16767,31,11,5580.6,Champions,Frequent Buyers
16768,48,3,478.09000000000003,Potential Loyalists,
16769,260,1,380.39,Lost,Churned
16770,58,5,770.1,Loyal Customers,
16771,33,5,2246.81,Champions,
16773,57,1,171.59,Others,Churned
16774,68,4,661.52,Loyal Customers,
16775,10,11,1695.66,Champions,Frequent Buyers
16776,60,1,388.28,Others,Churned
16777,80,2,226.35,Others,Churned
16778,74,2,245.94,Others,Churned
16779,2,22,10629.720000000001,Champions,Frequent Buyers
16780,100,2,425.19,Others,Churned
16781,372,1,311.25,Lost,Churned
16782,10,13,2279.9,Champions,Frequent Buyers
16784,20,1,107.6,New Customers,Regular
16788,123,2,597.48,At Risk,Churned
16789,8,1,80.8,New Customers,Regular
16790,4,6,1545.6200000000001,Champions,Frequent Buyers
16791,29,7,1721.78,Champions,
16792,282,2,110.38000000000001,Others,Churned
16793,57,1,243.84,Others,Churned
16794,1,10,1222.71,Champions,Frequent Buyers
16795,365,1,414.88,Lost,Churned
16796,89,1,305.62,Lost,Churned
16800,11,1,1201.49,New Customers,Regular
16801,163,4,1619.73,At Risk,
16803,65,1,332.3,Others,Churned
16804,23,3,536.99,Loyal Customers,Regular
16805,174,2,460.59,Others,Churned
16806,103,4,801.49,At Risk,
16807,143,3,1121.59,At Risk,
16808,99,2,288.42,Others,Churned
16809,23,5,914.69,Loyal Customers,
16810,192,1,309.54,Lost,Churned
16811,5,2,547.07,Loyal Customers,Regular
16812,361,1,479.35,Lost,Churned
16813,8,10,1692.98,Champions,Frequent Buyers
16814,14,21,6509.1,Champions,Frequent Buyers
16816,103,4,417.06,Others,
16817,3,9,1604.75,Champions,Frequent Buyers
16818,11,11,3349.57,Champions,Frequent Buyers
16820,96,1,497.61,Cant Lose Them,Churned
16823,227,1,358.38,Lost,Churned
16824,16,2,460.64,Potential Loyalists,Regular
16825,39,2,775.1800000000001,Loyal Customers,
16826,51,1,341.7,Others,Churned
16828,93,2,128.5,Others,Churned
16829,157,1,197.22,Lost,Churned
16830,39,1,325.91,Others,Regular
16832,184,3,199.15,Others,Churned
16833,1,4,1106.53,Champions,Regular
16834,228,1,413.46,Lost,Churned
16835,128,2,180.85,Others,Churned
16836,40,2,251.87,Potential Loyalists,Regular
16837,31,11,3170.98,Champions,Frequent Buyers
16838,197,2,588.85,At Risk,Churned
16839,9,34,16594.35,Champions,Frequent Buyers
